id,name,jl_number,block_id,latitude,longitude
21494,Guriamari,76,172.0,22.2582243,87.2357086
21496,Kholapatana,101,172.0,22.3802977,87.2786193
21497,Chunparakharida,116,172.0,22.3761831,87.2997492
21498,MALANCHA,131,172.0,22.5004512,88.7674361
21499,Chandipur,132,172.0,22.1022227,87.8574308
21500,GOBINDAPUR,133,172.0,22.3781175,88.4052416
21501,Dhekia  (135),135,172.0,23.5431296,87.00017419999999
21502,Khidirpur,140,172.0,22.54206,88.3189579
21503,Bhagabanpur,141,172.0,22.097831,87.7517295
21504,KHARAGPUR KHASJUNGLE,142,172.0,-1.0,-1.0
21505,Mathurakati khas jangal,143,172.0,-1.0,-1.0
21506,TEUTICHATI,144,172.0,-1.0,-1.0
21507,TALBAGICHA KUCHLATARI,145,172.0,-1.0,-1.0
21508,Andharkuli,146,172.0,22.1210393,86.81450249999999
21509,Dewanmara (088),88,172.0,-1.0,-1.0
21510,DEBALPUR,190,172.0,23.1421728,88.1585029
21511,SRIKRISHNAPUR,191,172.0,22.8977074,88.5384045
21512,BHABANIPUR,192,172.0,22.4224226,88.4422055
21513,NIMGERIAPATNA,193,172.0,-1.0,-1.0
21514,KHARIDA,194,172.0,22.346486,87.3047196
21515,Teghari,195,172.0,22.8901984,87.9849242
21516,Rajagram,196,172.0,23.2161622,87.03869089999999
21517,Jafali,228,172.0,-1.0,-1.0
21518,Jijarpur,229,172.0,22.3593741,87.364323
21519,Japhala(230),230,172.0,-1.0,-1.0
21520,Kajichak(231),231,172.0,22.006515,87.3958658
21521,INDA,232,172.0,22.3507704,87.3388767
21522,Milik,233,172.0,25.9028055,88.05709019999999
21523,RAGHABPURDARBESCHALK,234,172.0,-1.0,-1.0
21524,BULBULCHATI,235,172.0,24.9814376,88.24490139999999
21525,Belgiri,236,172.0,-1.0,-1.0
21526,GAIKATA,237,172.0,26.6962835,89.0346588
21527,KASAIKATA,238,172.0,22.572646,88.36389500000001
21528,TALJULY,239,172.0,-1.0,-1.0
21529,Sholdahar,246,172.0,-1.0,-1.0
21530,Gholghariya(247),247,172.0,-1.0,-1.0
21531,Shibnandapur,248,172.0,22.6182633,87.8461126
21532,Chitrapur,249,172.0,22.2919026,87.33577249999999
21533,Yadabpur,250,172.0,22.4939728,88.37067119999999
21534,Agrapara,251,172.0,22.6816847,88.38485589999999
21535,Saraswatipur,252,172.0,21.7932951,87.8144427
21536,Kashijora,253,172.0,22.5401076,87.26432
21537,Ayodhyagarh,254,172.0,22.5799781,88.36110330000001
21538,Rangamatia,255,172.0,22.2908016,87.31403770000001
21539,Rakhalgeria,256,172.0,-1.0,-1.0
21540,Bagmari,257,172.0,22.5865768,88.384585
21541,Betkundari,258,172.0,22.4877859,86.99993959999999
21542,Dakshinjharia,259,172.0,22.2736468,87.3121742
21543,Gopali,260,172.0,22.2860678,87.2978852
21544,Amrakola,261,172.0,-1.0,-1.0
21545,Salua,262,172.0,22.2695028,87.2866995
21546,Chitrapathar,263,172.0,22.2608566,87.3040984
21547,Angarnali,264,172.0,22.2503716,87.3003706
21548,Baghuashol,265,172.0,22.230677,87.0236941
21549,Nadna,266,172.0,23.4709656,88.55653099999999
21550,Khagra,267,172.0,24.107308,88.2582857
21551,Dakshinjouli,268,172.0,22.2357672,87.3177644
21552,Tongageria,269,172.0,-1.0,-1.0
21553,Benageria,270,172.0,23.1409397,86.9936865
21554,Tangachak,271,172.0,22.2411316,87.32707979999999
21555,Napitchak,272,172.0,22.236011,87.3326682
21556,Kalsigerhya,273,172.0,22.84039,88.62413509999999
21557,Sikmikaligeria,274,172.0,-1.0,-1.0
21558,Baisnabchak,275,172.0,22.5033465,87.8359419
21559,Hemtikri,276,172.0,22.2479644,87.3351517
21560,Gerebar,277,172.0,22.2448239,87.32521690000002
21561,Uttarbali,278,172.0,22.2469863,87.3208697
21562,Barakhagra,279,172.0,22.243947,87.3171433
21563,Jaygopalpur,280,172.0,22.6308327,88.447808
21564,Kankuria,281,172.0,24.6500587,87.96043449999999
21565,Darkhola,282,172.0,25.8754466,87.84358879999999
21566,Keshuriya,283,172.0,22.7268409,75.88419549999999
21567,Rathbar,284,172.0,22.2515553,87.32707979999999
21568,Jamjuri,285,172.0,23.1169344,87.1435363
21569,Shandapur,286,172.0,22.2569395,87.3376351
21570,Balla,287,172.0,23.1450862,87.8966983
21571,Gobradan,288,172.0,22.1854582,87.7332678
