id,name,jl_number,block_id,latitude,longitude
1,Gouripur,55,1.0,22.0756355,88.2546358
2,Anchuri,56,1.0,23.284466,86.993343
3,Dhobargram,57,1.0,23.1789626,86.97898839999999
4,Tantakanali,58,1.0,-1.0,-1.0
5,Harekrishnapur,59,1.0,22.5780307,87.7474017
6,Dhulkumari,60,1.0,23.2797914,86.9436321
7,Kashidoba,61,1.0,-1.0,-1.0
8,Nidaya,62,1.0,23.2712069,86.9611571
9,Papurdihi,63,1.0,23.2661821,86.97054279999999
10,Debipur,64,1.0,23.1421728,88.1585029
11,Beharadihi,65,1.0,23.2568622,86.9886834
12,Nawdi,66,1.0,23.2657858,86.9886834
13,Balardihi,67,1.0,23.2570528,86.9986891
14,Badulara,68,1.0,23.2511987,87.0036911
15,Sanabandh,69,1.0,23.2453916,87.0111932
16,Jirabaid,70,1.0,22.9167065,87.07035049999999
17,Katgoria,71,1.0,23.4387002,87.2543702
18,Jamradihi,72,1.0,23.2394996,86.9946245
19,Ghughujan,73,1.0,23.2390623,86.991185
20,Jalhari,74,1.0,23.250913,86.9886834
21,Uttar Bankati,75,1.0,-1.0,-1.0
22,Kapishtha,76,1.0,23.7912678,87.02494399999999
23,Damragoria,77,1.0,23.2502256,86.97595109999999
24,Darpanagar,78,1.0,23.2416542,86.97116849999999
25,Murardihi,79,1.0,23.6679405,87.265862
26,Pachirdanga,80,1.0,-1.0,-1.0
27,Dupsara,81,1.0,23.2474109,86.9611571
28,Pachirdangga,82,1.0,-1.0,-1.0
29,Pathakdihi,83,1.0,23.2560929,86.94863989999999
30,Pathrabaid,84,1.0,23.2651614,86.9561506
31,Bankata,85,1.0,22.9148971,86.9986891
32,Gopalpur,86,1.0,23.4976267,87.3959564
33,Manoharpur,87,1.0,22.6108262,87.59147899999999
34,Gonsaidihi,88,1.0,23.546358,86.9649116
35,Kenjakura,89,1.0,23.2696984,86.92171689999999
36,Radhakantapur,90,1.0,22.5594289,87.7443457
37,Badra,91,1.0,23.1660157,86.7208886
38,Metiakhola,92,1.0,-1.0,-1.0
39,Ramnagar,93,1.0,-1.0,-1.0
40,Molbana,94,1.0,23.2601903,86.929858
41,Bhola,95,1.0,24.3203521,88.06197859999999
42,Kantakuli,96,1.0,23.2470725,86.9436321
43,Dhulidihi,97,1.0,24.6706654,87.94818459999999
44,Kamlagara,98,1.0,23.2321513,86.94112799999999
45,Kalpathar,99,1.0,23.2261536,86.9386238
46,Rangamatia,100,1.0,22.2908016,87.31403770000001
47,Basulitara,101,1.0,23.2434642,86.9110688
48,Beliya,102,1.0,23.6742592,86.81952369999999
49,Jambedia,103,1.0,23.3734537,87.0593037
50,Porashol,104,1.0,-1.0,-1.0
51,Barabagan,105,1.0,23.2287385,86.9185854
52,Kashibedya,106,1.0,-1.0,-1.0
53,Barabedya,107,1.0,23.7493706,87.00994299999999
54,Chingra,108,1.0,23.2076716,86.90605710000001
55,Bhalukbasa,109,1.0,23.1550072,86.8006916
56,Hetyashol,110,1.0,23.1927984,86.90605710000001
57,Anandapur,111,1.0,22.7387577,87.73757619999999
58,Kushtora,112,1.0,23.705107,88.46218909999999
59,Khenkriara,113,1.0,23.2138656,86.9185854
60,Nekragoria,114,1.0,-1.0,-1.0
61,Pathrakata,115,1.0,22.5684389,88.52510679999999
62,Gangtora,116,1.0,23.2208999,87.3727236
63,Dhagaria,117,1.0,23.2510123,87.5061944
64,Banchingra,118,1.0,23.1955298,86.9317365
65,Nangalberya,119,1.0,27.169376,88.198633
66,Chhendua,120,1.0,23.1951374,86.94989179999999
67,Chamkara,121,1.0,23.3413057,87.0105681
68,Fengabasa,122,1.0,23.2087888,86.9636601
69,Amlatora,123,1.0,23.4922078,86.5741401
70,Dinargan,124,1.0,23.2203498,86.9461361
71,Ekaira,125,1.0,24.1977353,87.7824821
72,Junkanali,126,1.0,23.2322966,86.94863989999999
73,Kendbona,127,1.0,23.4232693,87.0992548
74,Kalabati,128,1.0,22.8302203,87.1488349
75,Batdeuli,129,1.0,23.2326823,86.9686658
76,Purundihi,130,1.0,23.226733,86.9686658
77,Kumidya,131,1.0,23.2154458,86.9617829
78,Penchaldihi,132,1.0,23.2208797,86.973671
79,Siarbedya,133,1.0,22.8551749,86.9135982
80,Andharthol,134,1.0,23.2000565,86.973671
81,Sutijor,135,1.0,23.2021797,86.9680401
82,Shyamdanga,136,1.0,23.1976455,86.96428590000001
83,Ramjibanpur,137,1.0,22.8225661,87.6137011
84,Shunukpahari,138,1.0,23.1844268,86.97304539999999
85,Jambani,139,1.0,22.6736061,87.2798625
86,Dabar,140,1.0,23.2916317,86.3794862
87,Chikchika,141,1.0,23.179041,86.9636601
88,Puramouli,142,1.0,23.1680411,86.9717941
89,Dhobagaon,143,1.0,23.1793762,86.9811778
90,Chelema,144,1.0,23.0822895,86.6289857
91,Chaliya Bakra,145,1.0,-1.0,-1.0
92,Nayabadi,146,1.0,23.1654241,86.99055960000001
93,Sagunsara,147,1.0,23.1706421,86.991185
94,Bhalukgejar,148,1.0,23.3701939,88.44402250000002
95,Shyampur,149,1.0,22.299502,88.02774869999999
96,Khap,150,1.0,23.173807,87.0011902
97,Shushunia,151,1.0,23.1798516,87.006192
98,Dubraji,152,1.0,23.1852113,87.0143188
99,Helna,153,1.0,23.1820473,87.0043164
100,Fagua Kanali,154,1.0,23.1915139,86.9936865
101,Dumuriya,155,1.0,23.4620457,87.1054941
102,Chaturdihi,156,1.0,23.1981716,86.99181039999999
103,Supurdihi,157,1.0,23.2002001,86.9811778
104,Golamitara,158,1.0,23.207804,86.9899342
105,Taribaterdihi,159,1.0,23.2151216,86.9836798
106,Harumalliker Bankata,160,1.0,23.221755,86.9805523
107,Deb,161,1.0,22.6468983,88.3799811
108,Keranipur,162,1.0,23.2362408,86.9894652
109,Kaludihi,163,1.0,23.2270682,86.9861817
110,Chhatardihi,164,1.0,23.2302335,86.9961879
111,Nutangaon,165,1.0,23.2213094,86.9961879
